CustomerId,Age,MonthlyCharges,Tenure,Balance,NumOfProducts,HasCard,IsActive,EstimatedSalary,LastPurchase,TotalCharges,Churn,AverageMonthlySpend,Gender_Female,Gender_Male,Geography_France,Geography_Germany,Geography_Spain
4510,48,63,6.0,186740.67,1,0,1,88297.6,10,145.79,0,24.3,1.0,0.0,0.0,0.0,1.0
4511,59,85,2.0,74856.59,1,0,0,30909.07,8,654.86,0,327.43,1.0,0.0,0.0,1.0,0.0
4512,37,30,9.0,105326.34,1,0,1,33393.28,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
4513,38,53,10.0,155253.13,3,1,1,56560.69,2,96.17,0,9.62,0.0,1.0,1.0,0.0,0.0
4514,68,73,4.0,158084.69,2,0,1,64019.47,3,742.98,1,185.74,1.0,0.0,0.0,1.0,0.0
4515,65,45,,175175.59,1,0,1,17231.65,7,29.38,0,,0.0,1.0,0.0,0.0,1.0
4516,29,66,6.0,33807.55,3,1,0,69739.72,2,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
4517,62,90,7.0,98687.26,3,0,1,83143.43,2,1359.56,0,194.22,0.0,1.0,0.0,0.0,1.0
4518,67,21,1.0,125211.23,2,1,1,13408.69,12,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
4519,33,42,5.0,119702.96,3,0,1,21325.63,9,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0
4520,58,70,7.0,46651.74,1,0,0,82763.38,11,628.34,0,89.76,1.0,0.0,0.0,0.0,1.0
4521,69,36,7.0,86249.25,1,0,1,55554.79,4,185.47,0,26.5,1.0,0.0,0.0,1.0,0.0
4522,22,54,10.0,70274.71,2,0,1,82713.89,3,1828.47,0,182.85,0.0,1.0,0.0,0.0,1.0
4523,60,43,7.0,24266.43,3,0,1,57418.75,11,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
4524,30,39,10.0,186478.7,1,0,0,36464.69,7,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
4525,45,47,5.0,104936.85,1,1,0,15230.54,11,175.85,1,35.17,0.0,1.0,1.0,0.0,0.0
4526,31,46,,193245.83,3,1,1,87178.57,5,0.0,0,,1.0,0.0,1.0,0.0,0.0
4527,43,78,5.0,146296.23,3,0,0,27605.31,11,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
4528,60,80,,30446.17,1,0,0,15910.95,5,331.22,0,,1.0,0.0,0.0,0.0,1.0
4529,29,68,2.0,85805.1,2,0,0,84497.06,2,761.45,0,380.72,0.0,1.0,0.0,1.0,0.0
4530,63,21,5.0,40873.89,2,1,1,85578.12,8,195.19,0,39.04,0.0,1.0,0.0,1.0,0.0
4531,56,41,3.0,95902.93,3,0,1,77778.54,8,748.58,0,249.53,0.0,1.0,0.0,1.0,0.0
4532,53,35,9.0,194182.64,3,0,0,21540.95,6,561.52,0,62.39,0.0,1.0,0.0,0.0,1.0
4533,61,81,7.0,191084.5,3,0,1,63383.52,0,309.15,1,44.16,1.0,0.0,1.0,0.0,0.0
4534,49,81,9.0,17549.2,1,1,0,70331.1,8,1130.38,0,125.6,1.0,0.0,0.0,0.0,1.0
4535,63,98,9.0,17929.09,1,0,0,17186.23,8,2506.78,1,278.53,0.0,1.0,1.0,0.0,0.0
4536,54,78,5.0,176594.01,3,1,0,91668.27,6,495.28,1,99.06,1.0,0.0,0.0,1.0,0.0
4537,49,50,10.0,58896.13,2,0,0,19499.51,12,440.52,0,44.05,0.0,1.0,0.0,1.0,0.0
4538,70,82,4.0,57296.88,2,1,1,80774.72,1,118.04,0,29.51,0.0,1.0,0.0,1.0,0.0
4539,22,28,4.0,198079.38,3,0,1,58822.57,3,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
4540,33,89,10.0,103607.11,1,1,1,79348.44,4,1073.68,1,107.37,1.0,0.0,1.0,0.0,0.0
4541,67,36,4.0,140578.53,1,1,0,17759.48,4,167.55,1,41.89,0.0,1.0,1.0,0.0,0.0
4542,33,47,3.0,138050.94,1,1,1,63078.68,5,906.25,0,302.08,0.0,1.0,1.0,0.0,0.0
4543,49,31,1.0,57704.02,3,1,1,99014.59,4,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
4544,67,27,,16829.18,3,1,0,24752.87,0,0.0,0,,1.0,0.0,0.0,1.0,0.0
4545,35,85,2.0,82280.65,3,1,0,94845.69,2,236.83,0,118.42,1.0,0.0,1.0,0.0,0.0
4546,68,76,1.0,46659.9,2,0,1,94464.6,5,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
4547,56,69,9.0,39530.73,1,0,1,51621.25,7,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
4548,33,55,7.0,122331.1,1,1,0,19797.31,1,167.32,0,23.9,0.0,1.0,1.0,0.0,0.0
4549,43,96,2.0,13818.91,2,1,1,20927.48,6,668.55,0,334.28,0.0,1.0,0.0,1.0,0.0
4550,58,66,,14242.18,3,1,1,33145.47,10,196.1,0,,1.0,0.0,0.0,0.0,1.0
4551,45,43,3.0,151147.3,1,0,1,70077.87,6,134.01,1,44.67,1.0,0.0,0.0,0.0,1.0
4552,20,50,2.0,24848.77,3,0,0,95106.81,8,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
4553,56,27,6.0,91010.87,3,0,0,33327.62,3,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
4554,43,31,4.0,6218.85,2,1,1,64424.58,5,596.81,0,149.2,0.0,1.0,1.0,0.0,0.0
4555,40,64,2.0,19462.02,2,1,1,33997.99,10,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
4556,58,90,1.0,176468.31,2,1,1,31786.46,6,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
4557,33,32,,128851.38,3,0,0,76645.81,5,391.85,0,,0.0,1.0,0.0,1.0,0.0
4558,61,45,3.0,133292.38,1,1,0,28393.05,7,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
4559,56,30,8.0,69924.33,1,1,1,45427.54,3,320.95,0,40.12,1.0,0.0,0.0,0.0,1.0
4560,46,65,4.0,60494.32,2,1,1,94593.86,6,692.29,0,173.07,0.0,1.0,1.0,0.0,0.0
4561,21,47,8.0,14792.37,1,1,0,25919.43,4,255.08,0,31.88,0.0,1.0,0.0,1.0,0.0
4562,53,47,10.0,174452.09,2,0,0,84655.66,8,455.17,0,45.52,1.0,0.0,0.0,1.0,0.0
4563,53,82,1.0,6604.59,2,1,0,90438.16,9,1032.06,1,1032.06,1.0,0.0,0.0,1.0,0.0
4564,56,35,8.0,159714.93,1,0,0,99541.71,2,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
4565,22,28,3.0,70082.44,2,1,1,12068.24,8,783.0,1,261.0,1.0,0.0,0.0,1.0,0.0
4566,51,80,1.0,41686.44,2,0,0,44836.88,3,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
4567,69,48,3.0,191051.95,3,0,1,72451.72,7,653.08,1,217.69,1.0,0.0,0.0,1.0,0.0
4568,27,80,,5865.59,1,1,0,74641.7,11,206.89,0,,0.0,1.0,1.0,0.0,0.0
4569,70,38,,89538.09,1,1,1,39252.34,11,0.0,0,,1.0,0.0,0.0,0.0,1.0
4570,48,20,5.0,101669.17,1,1,1,14682.7,7,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
4571,26,43,6.0,70834.29,1,1,0,47808.57,12,678.07,0,113.01,1.0,0.0,1.0,0.0,0.0
4572,54,91,6.0,120933.86,2,0,1,82030.32,4,1104.3,0,184.05,1.0,0.0,0.0,0.0,1.0
4573,39,46,,191022.98,1,0,0,55690.81,5,318.87,0,,1.0,0.0,1.0,0.0,0.0
4574,31,75,5.0,7701.07,2,1,1,89135.65,3,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
4575,33,96,9.0,164898.53,2,0,1,38807.3,7,965.53,0,107.28,1.0,0.0,0.0,1.0,0.0
4576,43,89,4.0,39232.48,2,0,0,94264.45,10,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
4577,61,69,4.0,116650.74,1,1,1,31809.5,1,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
4578,55,98,,84220.66,1,1,0,80353.79,6,320.67,0,,0.0,1.0,1.0,0.0,0.0
4579,61,58,,181522.47,2,1,1,44609.22,6,0.0,0,,0.0,1.0,0.0,1.0,0.0
4580,24,28,2.0,50998.53,2,0,0,90870.06,10,145.43,1,72.72,0.0,1.0,1.0,0.0,0.0
4581,48,79,10.0,157340.91,2,1,1,95282.17,2,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0
4582,43,61,9.0,3805.58,2,1,1,73115.54,8,676.16,0,75.13,0.0,1.0,0.0,1.0,0.0
4583,25,64,5.0,95619.81,1,0,0,77777.05,12,512.43,0,102.49,0.0,1.0,0.0,0.0,1.0
4584,25,36,,187541.91,3,0,0,51186.81,12,609.23,0,,0.0,1.0,0.0,0.0,1.0
4585,65,72,10.0,61656.06,2,1,0,46144.65,12,249.27,0,24.93,0.0,1.0,1.0,0.0,0.0
4586,54,32,6.0,54158.08,3,1,1,44224.36,3,429.08,1,71.51,0.0,1.0,0.0,0.0,1.0
4587,53,96,4.0,56766.64,3,0,1,68361.0,8,310.2,1,77.55,0.0,1.0,0.0,0.0,1.0
4588,63,88,10.0,187529.16,2,1,0,41629.15,6,538.46,1,53.85,1.0,0.0,0.0,1.0,0.0
4589,37,67,6.0,92749.9,3,0,0,69150.55,8,181.88,0,30.31,1.0,0.0,1.0,0.0,0.0
4590,26,68,3.0,16183.06,2,1,1,83154.67,8,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
4591,39,26,8.0,167482.52,1,0,1,79681.55,11,646.42,0,80.8,0.0,1.0,0.0,1.0,0.0
4592,53,35,7.0,140888.75,2,0,1,95492.82,1,444.46,0,63.49,1.0,0.0,0.0,1.0,0.0
4593,39,66,5.0,152293.47,1,1,1,77562.51,12,448.63,0,89.73,0.0,1.0,0.0,1.0,0.0
4594,20,98,,103920.25,1,1,1,96220.52,7,257.03,0,,1.0,0.0,0.0,0.0,1.0
4595,56,54,9.0,190906.24,2,1,1,14571.09,0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
4596,56,31,2.0,148512.66,3,1,1,54876.86,7,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0
4597,21,75,5.0,122673.44,2,0,1,77765.26,10,344.82,0,68.96,1.0,0.0,0.0,0.0,1.0
4598,70,81,3.0,157143.76,1,1,1,23534.6,2,181.73,0,60.58,1.0,0.0,0.0,1.0,0.0
4599,48,87,10.0,56029.64,1,0,0,72755.9,9,647.86,0,64.79,0.0,1.0,0.0,1.0,0.0
4600,63,41,9.0,175169.95,3,0,1,97467.65,0,815.0,1,90.56,0.0,1.0,1.0,0.0,0.0
4601,47,61,8.0,69804.63,1,1,1,37915.09,3,401.41,0,50.18,0.0,1.0,1.0,0.0,0.0
4602,22,61,7.0,81076.37,2,1,0,46123.18,12,662.05,0,94.58,1.0,0.0,1.0,0.0,0.0
4603,48,31,2.0,85574.41,1,1,0,28349.78,11,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
4604,37,54,,136022.55,2,1,0,21629.2,6,120.48,1,,1.0,0.0,1.0,0.0,0.0
4605,43,92,5.0,60614.77,2,0,1,57721.06,7,475.39,0,95.08,1.0,0.0,0.0,0.0,1.0
4606,66,86,8.0,110927.27,3,1,1,41402.29,9,598.89,0,74.86,0.0,1.0,0.0,1.0,0.0
4607,37,73,5.0,39247.79,2,1,0,15698.82,5,196.86,0,39.37,0.0,1.0,0.0,0.0,1.0
4608,25,85,7.0,61050.18,1,0,0,50241.61,2,828.53,0,118.36,1.0,0.0,0.0,0.0,1.0
4609,41,71,3.0,76574.41,1,0,0,19686.3,5,426.52,0,142.17,0.0,1.0,0.0,0.0,1.0
4610,50,85,8.0,70811.66,3,1,1,97664.23,2,276.37,0,34.55,1.0,0.0,0.0,0.0,1.0
4611,40,51,4.0,144757.3,1,0,1,47223.8,11,1060.31,0,265.08,1.0,0.0,0.0,1.0,0.0
4612,23,31,10.0,194225.1,3,0,0,19603.57,3,324.9,0,32.49,1.0,0.0,0.0,0.0,1.0
4613,68,78,1.0,164800.12,2,1,0,44713.27,0,518.27,0,518.27,1.0,0.0,0.0,0.0,1.0
4614,62,75,4.0,119077.22,2,1,1,26719.59,11,1086.17,0,271.54,1.0,0.0,1.0,0.0,0.0
4615,57,49,10.0,133324.7,3,1,1,34941.49,0,1174.23,0,117.42,1.0,0.0,0.0,1.0,0.0
4616,59,42,,188694.28,2,1,1,17045.32,10,949.11,0,,1.0,0.0,0.0,1.0,0.0
4617,36,35,9.0,17079.52,2,1,0,67343.55,10,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
4618,47,29,1.0,149080.7,2,0,1,67841.84,4,38.28,0,38.28,1.0,0.0,1.0,0.0,0.0
4619,40,99,1.0,91171.05,3,1,1,61913.78,10,389.27,0,389.27,0.0,1.0,0.0,1.0,0.0
4620,65,68,6.0,167069.83,1,1,1,95595.22,2,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
4621,18,28,8.0,68988.02,1,1,0,61024.68,3,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
4622,18,32,9.0,1425.15,1,1,0,79190.7,8,274.71,0,30.52,1.0,0.0,1.0,0.0,0.0
4623,64,26,1.0,159304.68,1,0,0,72050.41,8,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
4624,34,28,2.0,23407.66,3,1,0,41990.22,6,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
4625,54,80,8.0,193217.7,1,0,1,61181.85,7,1027.1,0,128.39,0.0,1.0,0.0,0.0,1.0
4626,26,64,1.0,34622.67,2,0,1,49862.38,12,215.33,1,215.33,0.0,1.0,0.0,0.0,1.0
4627,40,61,4.0,189135.16,3,0,0,37625.56,0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
4628,70,39,7.0,162213.56,1,0,1,46203.31,6,163.14,0,23.31,1.0,0.0,1.0,0.0,0.0
4629,25,90,6.0,187837.7,3,0,0,46373.04,3,309.73,0,51.62,1.0,0.0,1.0,0.0,0.0
4630,48,66,9.0,84688.47,2,0,1,85690.87,1,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
4631,24,36,5.0,136021.68,1,1,1,21070.44,6,36.24,0,7.25,1.0,0.0,0.0,0.0,1.0
4632,32,36,9.0,106655.73,3,1,1,74837.37,3,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
4633,37,80,7.0,77043.45,3,1,1,29207.48,0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
4634,29,99,6.0,120990.54,2,0,0,50241.34,5,1009.31,0,168.22,1.0,0.0,0.0,0.0,1.0
4635,42,76,10.0,93025.28,2,1,1,27829.4,11,298.86,0,29.89,0.0,1.0,0.0,0.0,1.0
4636,54,88,7.0,66563.01,3,0,0,83993.97,7,1481.73,0,211.68,0.0,1.0,1.0,0.0,0.0
4637,45,52,2.0,161465.79,1,1,0,88447.72,4,544.94,0,272.47,1.0,0.0,0.0,0.0,1.0
4638,22,45,4.0,61063.73,1,1,0,14236.58,0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
4639,36,99,7.0,31667.86,2,0,1,45259.43,8,1035.61,0,147.94,0.0,1.0,1.0,0.0,0.0
4640,53,92,3.0,171215.27,3,1,0,44890.86,3,324.11,1,108.04,1.0,0.0,1.0,0.0,0.0
4641,47,21,8.0,36709.67,1,1,0,71732.66,9,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
4642,63,58,5.0,17756.57,2,0,1,32718.77,0,551.79,1,110.36,0.0,1.0,0.0,0.0,1.0
4643,53,79,4.0,13546.23,2,0,1,96261.06,4,845.42,0,211.36,0.0,1.0,1.0,0.0,0.0
4644,19,68,,3463.25,3,0,0,53367.85,2,173.28,0,,0.0,1.0,0.0,0.0,1.0
4645,22,98,4.0,18017.0,2,1,1,55604.2,1,384.68,0,96.17,0.0,1.0,0.0,0.0,1.0
4646,26,80,4.0,124268.26,1,0,0,41988.41,6,676.42,0,169.1,1.0,0.0,0.0,1.0,0.0
4647,62,21,3.0,195066.46,3,1,1,49011.65,2,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
4648,29,91,7.0,13921.48,1,1,1,92284.66,11,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
4649,38,53,7.0,161427.77,3,0,1,32739.42,9,212.89,0,30.41,1.0,0.0,0.0,1.0,0.0
4650,60,67,1.0,147188.57,1,1,0,85845.34,1,188.82,0,188.82,1.0,0.0,1.0,0.0,0.0
4651,34,26,1.0,136721.4,3,1,0,74110.21,4,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
4652,38,57,2.0,16216.22,3,1,1,55660.09,8,595.91,0,297.96,1.0,0.0,0.0,1.0,0.0
4653,26,23,,72666.99,2,1,0,15513.37,2,145.82,1,,0.0,1.0,0.0,0.0,1.0
4654,44,38,2.0,154699.51,2,0,0,72061.87,11,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0
4655,41,58,6.0,59197.23,2,0,0,78399.38,3,712.98,0,118.83,1.0,0.0,0.0,1.0,0.0
4656,35,39,4.0,163059.15,2,0,1,81870.63,10,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
4657,26,87,7.0,162310.61,3,0,1,23629.81,0,491.8,0,70.26,1.0,0.0,0.0,0.0,1.0
4658,45,21,8.0,146430.25,3,1,0,40967.98,0,969.36,1,121.17,0.0,1.0,0.0,1.0,0.0
4659,20,30,1.0,132832.06,3,0,0,98477.11,9,570.91,0,570.91,1.0,0.0,0.0,0.0,1.0
4660,36,54,7.0,98148.94,3,1,1,69132.32,5,430.67,0,61.52,0.0,1.0,0.0,0.0,1.0
4661,49,62,3.0,169191.04,3,1,0,64429.5,9,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
4662,69,65,2.0,181638.07,2,0,1,61460.52,7,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0
4663,38,60,3.0,188297.56,3,1,1,59658.45,8,435.71,1,145.24,1.0,0.0,0.0,0.0,1.0
4664,42,80,6.0,57122.49,1,1,0,55743.03,11,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
4665,24,73,3.0,187772.77,2,1,1,31580.06,1,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0
4666,53,60,7.0,183168.2,1,0,1,66063.01,7,376.21,0,53.74,0.0,1.0,0.0,1.0,0.0
4667,54,87,,72369.16,2,1,0,38738.54,3,0.0,0,,0.0,1.0,0.0,1.0,0.0
4668,40,59,10.0,10810.03,3,1,1,23877.41,7,470.5,0,47.05,0.0,1.0,1.0,0.0,0.0
4669,41,42,4.0,95676.56,1,0,1,81628.87,6,356.86,0,89.22,0.0,1.0,0.0,1.0,0.0
4670,56,81,7.0,169720.1,3,0,1,29264.89,8,675.64,0,96.52,0.0,1.0,0.0,0.0,1.0
4671,51,70,10.0,175846.32,3,0,1,13400.68,4,714.15,1,71.41,1.0,0.0,1.0,0.0,0.0
4672,40,57,8.0,135080.96,2,1,1,62085.08,7,1727.87,0,215.98,0.0,1.0,0.0,0.0,1.0
4673,28,59,6.0,54394.52,1,0,1,92298.29,0,489.74,1,81.62,1.0,0.0,1.0,0.0,0.0
4674,42,68,4.0,153567.87,1,0,1,72940.54,4,1082.82,0,270.7,1.0,0.0,1.0,0.0,0.0
4675,34,73,8.0,78613.94,1,0,0,29585.24,2,380.19,0,47.52,1.0,0.0,1.0,0.0,0.0
4676,68,84,1.0,176975.85,1,1,0,18991.77,8,4.07,0,4.07,0.0,1.0,1.0,0.0,0.0
4677,31,53,5.0,192466.98,2,1,0,67437.97,8,472.28,0,94.46,1.0,0.0,0.0,1.0,0.0
4678,22,86,9.0,36027.5,1,0,1,66541.86,11,501.3,0,55.7,1.0,0.0,0.0,1.0,0.0
4679,26,26,3.0,103006.72,1,1,0,63113.92,2,407.05,1,135.68,1.0,0.0,0.0,1.0,0.0
4680,35,28,3.0,32961.44,2,1,0,70729.03,6,1234.73,1,411.58,0.0,1.0,1.0,0.0,0.0
4681,25,93,,171800.87,2,0,0,48806.97,0,705.59,0,,0.0,1.0,1.0,0.0,0.0
4682,67,74,,82744.65,3,1,0,25711.93,8,0.0,0,,1.0,0.0,0.0,0.0,1.0
4683,64,37,2.0,50866.36,3,1,0,76113.59,12,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
4684,25,42,1.0,70107.27,3,1,1,75376.04,12,155.6,0,155.6,1.0,0.0,0.0,0.0,1.0
4685,32,23,7.0,48172.47,3,0,1,92662.45,10,7.56,0,1.08,1.0,0.0,0.0,1.0,0.0
4686,45,61,4.0,70907.65,3,1,1,12387.14,1,660.51,0,165.13,0.0,1.0,1.0,0.0,0.0
4687,55,20,1.0,34193.61,1,0,1,10905.7,1,800.93,1,800.93,0.0,1.0,0.0,0.0,1.0
4688,52,68,1.0,6776.34,1,0,1,87286.95,7,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
4689,51,98,1.0,156807.37,3,0,1,26618.11,10,678.9,0,678.9,1.0,0.0,1.0,0.0,0.0
4690,33,51,10.0,98482.82,3,1,1,32377.33,7,590.59,0,59.06,0.0,1.0,0.0,0.0,1.0
4691,19,91,4.0,142401.08,3,0,0,81852.97,4,558.65,0,139.66,1.0,0.0,1.0,0.0,0.0
4692,62,77,2.0,120459.63,3,1,0,33735.17,2,317.58,0,158.79,1.0,0.0,1.0,0.0,0.0
4693,35,91,3.0,164406.9,1,1,1,14964.47,8,445.88,0,148.63,1.0,0.0,0.0,0.0,1.0
4694,27,96,,34323.44,3,1,0,96819.65,11,0.0,0,,0.0,1.0,0.0,0.0,1.0
4695,50,84,9.0,113703.08,2,0,0,23238.43,7,586.09,0,65.12,0.0,1.0,0.0,1.0,0.0
4696,28,53,7.0,89032.58,3,0,1,12848.0,12,518.4,0,74.06,1.0,0.0,0.0,0.0,1.0
4697,37,76,5.0,195078.66,3,0,1,80114.1,10,636.18,0,127.24,0.0,1.0,1.0,0.0,0.0
4698,25,63,2.0,135768.62,2,0,1,70076.62,11,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
4699,29,20,9.0,140821.79,1,1,1,64159.19,5,313.52,1,34.84,0.0,1.0,0.0,1.0,0.0
4700,24,48,9.0,97877.45,1,0,0,38465.87,6,78.06,0,8.67,1.0,0.0,0.0,1.0,0.0
4701,59,24,,142547.38,1,0,0,11359.53,2,0.0,1,,1.0,0.0,1.0,0.0,0.0
4702,50,39,4.0,13271.46,2,1,1,17737.51,1,583.03,0,145.76,1.0,0.0,1.0,0.0,0.0
4703,60,61,1.0,1997.51,2,0,1,93333.15,11,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0
4704,18,40,1.0,152361.48,1,1,1,89902.21,8,75.58,0,75.58,0.0,1.0,0.0,1.0,0.0
4705,60,65,2.0,32708.6,1,0,1,85929.58,11,6.65,0,3.32,0.0,1.0,0.0,1.0,0.0
4706,25,62,10.0,91709.35,1,1,1,83902.01,4,1006.2,0,100.62,1.0,0.0,0.0,0.0,1.0
4707,50,94,8.0,92476.29,1,1,0,26364.25,2,839.19,0,104.9,0.0,1.0,1.0,0.0,0.0
4708,54,70,6.0,97105.39,3,1,1,20187.94,10,799.8,0,133.3,0.0,1.0,1.0,0.0,0.0
4709,58,20,6.0,193968.99,3,1,0,60977.9,9,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
4710,36,71,5.0,95432.17,3,0,0,72335.97,12,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0
4711,24,42,6.0,178017.48,2,1,0,54450.19,10,469.17,0,78.2,0.0,1.0,0.0,0.0,1.0
4712,22,23,,133172.77,2,0,1,23546.59,8,93.48,0,,1.0,0.0,0.0,1.0,0.0
4713,47,79,8.0,71970.01,2,1,1,29855.36,11,927.04,0,115.88,1.0,0.0,0.0,1.0,0.0
4714,51,85,3.0,130271.78,3,1,1,24570.03,10,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
4715,46,20,10.0,12243.34,3,1,0,31836.55,9,22.52,0,2.25,1.0,0.0,1.0,0.0,0.0
4716,68,63,3.0,58257.32,3,1,1,55242.25,1,257.63,0,85.88,0.0,1.0,0.0,0.0,1.0
4717,36,38,2.0,106709.52,1,1,1,85849.01,10,674.09,0,337.04,1.0,0.0,0.0,1.0,0.0
4718,54,65,2.0,195154.02,2,1,0,84934.55,3,10.96,0,5.48,1.0,0.0,0.0,0.0,1.0
4719,45,72,4.0,43079.04,3,1,0,73837.48,1,183.1,1,45.78,0.0,1.0,0.0,0.0,1.0
4720,69,24,1.0,98214.08,1,0,0,68412.27,6,222.53,0,222.53,0.0,1.0,1.0,0.0,0.0
4721,51,38,5.0,62228.85,3,1,0,77096.54,7,126.8,0,25.36,1.0,0.0,0.0,0.0,1.0
4722,25,65,10.0,3976.02,3,0,1,56408.5,1,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
4723,68,61,9.0,143120.42,2,0,1,35048.6,3,856.37,1,95.15,1.0,0.0,0.0,1.0,0.0
4724,21,82,3.0,172437.84,2,1,0,14247.97,7,677.78,0,225.93,1.0,0.0,0.0,0.0,1.0
4725,45,97,7.0,145901.66,1,0,1,82180.28,8,1468.0,0,209.71,1.0,0.0,0.0,1.0,0.0
4726,31,69,,51036.98,2,0,0,79478.49,11,76.86,0,,0.0,1.0,0.0,0.0,1.0
4727,59,27,5.0,87275.61,3,1,1,53595.7,12,345.03,0,69.01,0.0,1.0,0.0,0.0,1.0
4728,30,56,9.0,184719.15,2,0,1,31164.43,1,1095.72,0,121.75,1.0,0.0,0.0,0.0,1.0
4729,31,73,7.0,195716.4,1,0,0,76228.87,4,721.27,0,103.04,0.0,1.0,0.0,0.0,1.0
4730,22,40,4.0,10060.22,1,0,0,51438.67,10,73.0,0,18.25,1.0,0.0,0.0,0.0,1.0
4731,25,90,3.0,69100.66,1,0,1,75631.71,6,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
4732,37,84,1.0,45133.35,2,0,0,72348.13,11,208.25,0,208.25,1.0,0.0,0.0,1.0,0.0
4733,20,28,,126461.97,1,0,1,20188.35,0,1406.58,0,,1.0,0.0,1.0,0.0,0.0
4734,29,92,8.0,109136.7,3,1,0,69040.31,9,522.99,0,65.37,1.0,0.0,1.0,0.0,0.0
4735,45,25,1.0,108615.96,3,1,0,40066.13,12,206.41,0,206.41,1.0,0.0,1.0,0.0,0.0
4736,30,42,10.0,146065.69,3,0,1,57273.32,12,12.3,0,1.23,0.0,1.0,1.0,0.0,0.0
4737,20,77,,53573.82,3,1,1,52891.84,10,76.26,0,,1.0,0.0,0.0,1.0,0.0
4738,39,27,3.0,8853.28,2,1,1,57853.8,9,250.17,0,83.39,1.0,0.0,1.0,0.0,0.0
4739,50,68,7.0,57416.11,1,1,0,75632.84,11,884.07,0,126.3,1.0,0.0,0.0,0.0,1.0
4740,58,95,1.0,104284.13,3,0,1,73402.1,5,107.34,0,107.34,0.0,1.0,0.0,1.0,0.0
4741,44,29,4.0,28237.5,2,0,0,99600.2,10,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
4742,18,23,7.0,143788.4,2,1,1,32007.78,9,227.99,0,32.57,0.0,1.0,1.0,0.0,0.0
4743,36,86,4.0,138484.68,2,0,1,36287.84,3,1485.04,0,371.26,0.0,1.0,0.0,0.0,1.0
4744,66,52,1.0,109112.97,2,1,1,49265.99,1,111.13,0,111.13,1.0,0.0,0.0,1.0,0.0
4745,47,76,8.0,69837.44,3,1,0,93509.72,3,627.3,0,78.41,0.0,1.0,0.0,0.0,1.0
4746,52,41,10.0,58433.03,1,1,0,79708.49,8,305.48,0,30.55,1.0,0.0,0.0,1.0,0.0
